cell,child_canon,child_t1_floored,child_t1_raw,outcome,parent_canon,parent_t1_floored,parent_t1_raw,step
,42d8df24529bbffca14f87e76db3d9dd1074087a57e5882b25acb733f906b171,,,eval_failed,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,207
elimination/0/0,e64cc8294e0d2b09fc737366616f94bac75b46053a4c7d0c1b7fbf57e49ac93d,0.0,0.0,t1_invalid_too_short,8f1f95ef38f6206b004e7eb5d24125bc4dbb076849f27c4b23b1184c4ea44120,0.47916666666666663,0.47916666666666663,208
territory/2/1,8f78769b961b0fe17e409290d6ae3932a4c124f95dd33dad539d829a148214cb,0.5,0.5,replaced,698c6731977ac9ed4c1eeacbe402f38580931b285f1fbd9a00fc679e5df3d19f,0.45833333333333337,0.45833333333333337,209
territory/2/0,97f2abd6f3b8f542b436efeae11764028c1c73928d0c3a2374be148e3f22e53a,0.47916666666666663,0.47916666666666663,invalid_draw_majority,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,210
connection/2/1,5e82e9ba32286e4057861d43eee08a26c74d169cbb92e3d878f4fef17fe29a87,0.27083333333333337,0.27083333333333337,lost_first_batch,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,211
territory/3/3,2ba9a18f499fe8511dccd25198c964a98f3e4e7b44b67189b9312668e70d3549,0.0,0.0,t1_invalid_draw_majority,f6d9a822ddf2a52fcca714adb2e422aea31de052a0b96c574cfc60ce24667364,0.41666666666666663,0.41666666666666663,212
territory/3/2,5978ec62da77128086361a904e039e8c9f831c9054fa2984f018ea973579bb7e,0.04166666666666663,0.04166666666666663,lost_first_batch,d78fee90fc81d699d7046fa37f4cf612ad93fb676d9abd79f074922d54eebfc9,0.375,0.375,213
territory/0/0,ec3cc3e1e0a27b914db65bac439c649889632755a5eafb9d4b6d6ae52fd06de2,0.0,0.0,t1_invalid_draw_majority,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,214
threshold/2/1,3fa068fe3af2d4069da6013499bc02b7c95f90884b7d178994cc5632e40d3304,0.0,-0.25,guard_vetoed_tilt,d78fee90fc81d699d7046fa37f4cf612ad93fb676d9abd79f074922d54eebfc9,0.375,0.375,215
territory/4/1,080c0f39a357e24a4f8483c9291734b2f187545aa80c673ff23a4fe042e5d786,0.45833333333333337,0.45833333333333337,lost_first_batch,af20a5d893042a1b54586b9b3402aac515da6134b7b33b29cd9b79c54b23d9a3,0.5,0.5,216
connection/4/1,9ffffd7e03d16aef1e5571f62b23d1047961f3d54f54fc942884201898be6d1b,0.20833333333333337,0.20833333333333337,lost_first_batch,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,217
territory/4/0,9abc2a5b0224c1d87ec91ddf5043e1a987b9389f43b5fa52f4304dbcc1d446f4,0.41666666666666663,0.41666666666666663,lost_first_batch,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,218
territory/0/0,bdbf44462a3344727d38f7c94f197a5dd5b51a10d4563230d6f99a904874a501,0.0,0.0,t1_invalid_draw_majority,c2a32e5b9c5ebc9f6f54bd3b2eb756983f60df1185c3e5f37220f54b0c91fa8d,0.45833333333333337,0.45833333333333337,219
connection/4/0,a77769919a58c7876c5278f6d6afd4707a403eb0af64e426807e0844c7da5aa6,0.29166666666666663,0.29166666666666663,invalid_draw_majority,eb87eae703d22a7d7443c6423df48d6fd18695352f45d8982af273df9ef13fb6,0.45833333333333337,0.45833333333333337,220
connection/4/0,a0a82b6cf9e26ba36cac5d81756f172bef7026602c92f7b37231ca8cf66cabe6,0.375,0.375,guard_vetoed_rush,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,221
connection/3/3,39b3ea4e8ad98a40f88aa46eced8a6acf43ca00ed38b901f24ece2667e41a35b,0.375,0.375,replaced,866574be004e6346eab9248d64cc5a10198ef3bb913887feffe7380e1184de5e,0.29166666666666663,0.29166666666666663,222
elimination/0/0,7ecb7801efccc88d83d76ff4897fd7b44ca13ecf9cf1db26b5fcc7f26cf1a34d,0.0,0.0,t1_invalid_too_short,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,223
connection/0/2,d79de0c4a2f270f406ab16da7720ed1f288af88e85b9d3db3ae5bd8395972dfb,0.41666666666666663,0.41666666666666663,filled_empty_cell,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,224
territory/3/2,a3603fa7f2f24ebd97e2c6a6812f0d80eb13030ffb7f2815cb83db215838df4b,0.41666666666666663,0.41666666666666663,lost_first_batch,60be24e4f0069e674256d9ef5a5b8ccdc129c0c92dbf7ce46c94c1d213f5f364,0.47916666666666663,0.47916666666666663,225
elimination/0/0,9cf9b53db45c10e97aec0ec9fe93529f3ace7bd37c2048156ba95c2feb931af6,0.0,0.0,t1_invalid_too_short,d78fee90fc81d699d7046fa37f4cf612ad93fb676d9abd79f074922d54eebfc9,0.375,0.375,226
territory/4/2,4bd427aed7def9c0c02d5f64e0a6711d5c6a89cb23a07d2d6b0ad36e2d6c3f6f,0.5,0.5,replaced,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,227
connection/1/2,211fb4a4bc9b231205d04aba04e6bff9bdcf5182971ace7fc86fa7345414bdd5,0.47916666666666663,0.47916666666666663,lost_first_batch,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,228
connection/3/2,8a0b6b7ba7b91e8a08f3c4c23c4a11742d47a7aa6f5a917cb5096411cb5eff4f,0.4375,0.4375,lost_first_batch,8f1f95ef38f6206b004e7eb5d24125bc4dbb076849f27c4b23b1184c4ea44120,0.47916666666666663,0.47916666666666663,229
connection/2/1,b4c2d03efc2e7c147bd2748915a640eab514d82b04d4f943af096a292aa29e31,0.35416666666666663,0.35416666666666663,lost_first_batch,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,230
connection/1/3,f3fdaaf8d22f9e37f684da0f53a55a3cd1a740064e1c168bee96ef6fb047d1b6,0.125,0.125,lost_first_batch,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,231
territory/4/3,cb2035f78b588431dea1eb7b4a2f91bf162676b8b918e4a3681cd0950081e4bf,0.5,0.5,guard_vetoed_tilt,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,232
territory/4/1,32ace95ed8fec095cc76548dcdb819efcff6e48b70951a71312fba38e88ba64a,0.45833333333333337,0.45833333333333337,lost_first_batch,af20a5d893042a1b54586b9b3402aac515da6134b7b33b29cd9b79c54b23d9a3,0.5,0.5,233
connection/1/1,eb080f8cde73dc341809395eb35edaf8706182212c0b064ebaa100bc04d6c76f,0.47916666666666663,0.47916666666666663,lost_first_batch,8f1f95ef38f6206b004e7eb5d24125bc4dbb076849f27c4b23b1184c4ea44120,0.47916666666666663,0.47916666666666663,234
territory/0/0,cd4323d72e58fca3b255b91819fee39d181c27474d2b2bca82539cbd5bb5cea9,0.0,0.0,t1_invalid_draw_majority,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,235
connection/3/2,924591eb7490b45536f8fae3ac1f1c46b9b241c796406716d7376882b3f16368,0.375,0.375,lost_first_batch,d79de0c4a2f270f406ab16da7720ed1f288af88e85b9d3db3ae5bd8395972dfb,0.41666666666666663,0.41666666666666663,236
territory/4/3,37104aba234d6b48d618fcedae9f926b962ab48a620f22a70fff4c18326b527e,0.08333333333333337,0.08333333333333337,t1_invalid_draw_majority,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,237
connection/4/2,6263498fc3d7cafc35c0fde5593d95da3f6e153e48566d39c1d11634e929a391,0.35416666666666663,0.35416666666666663,lost_first_batch,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,238
connection/3/2,b1cc5a304b3e45376ca8061a06c66ad9668c16d91f6f02cfe7da3eeaa40104d8,0.4375,0.4375,lost_first_batch,af20a5d893042a1b54586b9b3402aac515da6134b7b33b29cd9b79c54b23d9a3,0.5,0.5,239
territory/2/1,cc33f3c765bd62a313a4a89e6744652c880666b563b2768186f53d18d1e733d0,0.33333333333333337,0.33333333333333337,lost_first_batch,8f78769b961b0fe17e409290d6ae3932a4c124f95dd33dad539d829a148214cb,0.5,0.5,240
connection/0/0,2082c2dd8bd004c79c7154b2e96c9f27a4fe2ce389677a35c9c6623a52391bf7,0.0,0.0,t1_invalid_draw_majority,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,241
connection/1/1,4993ca389361ecd8985a93d2273c70b577d0e4244a9517c8e5b6287c0692a9f2,0.41666666666666663,0.41666666666666663,lost_first_batch,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,242
elimination/0/0,3e15c35528ece722667d218b16d0b262ce31123ac02ca23cb03d361946b90bf1,0.0,0.0,t1_invalid_too_short,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,243
connection/4/1,cb72245f23c629d0262b28a52ca403ba67c8ce4c95f49a067674b12f8308e027,0.375,0.375,lost_first_batch,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,244
elimination/0/0,1b2ea16cf3d50f5991c60a5f908fe020ea82e662909db521d16861295aa4c1de,0.0,0.0,t1_invalid_too_short,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,245
connection/4/1,4bf0196a89096c4117f01e8268596d819ff62b8cc8c5e24d3ef389c7bc96d8b0,0.0,-0.125,lost_first_batch,d78fee90fc81d699d7046fa37f4cf612ad93fb676d9abd79f074922d54eebfc9,0.375,0.375,246
connection/3/3,b7bcad1d612240cb7ad8f7edc3bafc52bf235fe834d6ab6dc63682cd75c7ca18,0.0,-0.14583333333333331,lost_first_batch,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,247
territory/4/2,6545ead6b6f143ba2779f6754496e71302384f24b8bdf81aa4e9f6030834c33a,0.5,0.5,lost_first_batch,af20a5d893042a1b54586b9b3402aac515da6134b7b33b29cd9b79c54b23d9a3,0.5,0.5,248
territory/4/2,c272ddb7073bcdd9fbbac112cce9b2f910cb59d55f78298b4f885d6ccc57b797,0.375,0.375,lost_first_batch,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,249
territory/4/2,5cd50d86db264a618f999e94b36258a04674d75c924b1ec6ff575434fcb13802,0.0,0.0,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,250
territory/4/1,909f2023fe49cd00d085228d71b4857af386c61f116a54d06cd5ab0062c71115,0.4375,0.4375,lost_first_batch,91f81c072bf996ee5c9ccb3e98882d005aa223c71a35817f46fd4c386509cc5f,0.5,0.5,251
connection/2/1,8d00a0ec3b56fa37557eff5244bda728b07edca511e7b1d0a0fda8b3daefbc16,0.02083333333333337,0.02083333333333337,t1_invalid_draw_majority,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,252
territory/4/2,6ad39b0f453d77741a4ba77d9761905473c2f972eca571c564d03417b2c7c3e3,0.33333333333333337,0.33333333333333337,lost_first_batch,60be24e4f0069e674256d9ef5a5b8ccdc129c0c92dbf7ce46c94c1d213f5f364,0.47916666666666663,0.47916666666666663,253
connection/4/1,d5e4ac7b3f71e84eb00bf0a723893d3880e747de02aabac083ef236cb1194abf,0.375,0.375,lost_first_batch,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,254
territory/1/1,b6c417b12ab4271c15a06275ad27f8f353f2e136119aa350d493e2bf62d39223,0.45833333333333337,0.45833333333333337,lost_first_batch,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,255
connection/4/0,4eca731058970645420033e6deff664674e414da0b32d90c4ace6b3daabe9ce5,0.5,0.5,t1_invalid_too_short,eb87eae703d22a7d7443c6423df48d6fd18695352f45d8982af273df9ef13fb6,0.45833333333333337,0.45833333333333337,256
connection/1/0,f0e4fa8de99ab156a8eb8022fdcc3eebe29624cbc57b5d37e0dd8d92271d7c30,0.0625,0.0625,t1_invalid_draw_majority,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,257
connection/0/2,7575139f78da00a39c1763ed5f6e9f9733e5897561d9b287e1c5af7569eee8f7,0.41666666666666663,0.41666666666666663,lost_first_batch,d79de0c4a2f270f406ab16da7720ed1f288af88e85b9d3db3ae5bd8395972dfb,0.41666666666666663,0.41666666666666663,258
territory/4/3,9e7b2fb67f78fb77a9042b35a667c8de809470dbfa1fd35ad49e9fecd6881653,0.375,0.375,lost_first_batch,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,259
territory/4/4,1c55e13164aebb8af45a45fc2080ef4bbffe305808933a9074c09a715bee0164,0.4375,0.4375,replaced,f6d9a822ddf2a52fcca714adb2e422aea31de052a0b96c574cfc60ce24667364,0.41666666666666663,0.41666666666666663,260
connection/0/0,b90441901492ea9c46a6b82ce0f635c8aab1b4e88f886e124028a439365622c1,0.0,0.0,t1_invalid_draw_majority,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,261
territory/4/1,dc497ab289e43cfa02361a93e8cdbd6eb41e1bff8fe95231b79af2f3cf441c0f,0.41666666666666663,0.41666666666666663,lost_first_batch,b5e3a726194d035f6cd7d942bf718724b1c00389848689f911eb3271c8f7226a,0.14583333333333337,0.14583333333333337,262
territory/3/1,fb7b749e5a306367326b75ee734b5634da3dfafadc9c77d27608c3260bb4eac5,0.5,0.5,lost_first_batch,91f81c072bf996ee5c9ccb3e98882d005aa223c71a35817f46fd4c386509cc5f,0.5,0.5,263
elimination/0/0,7aef3fb7e46367a296e32de28e5f10f1a834f5a65e0900d0df4428dd5b68582a,0.0,0.0,t1_invalid_too_short,91f81c072bf996ee5c9ccb3e98882d005aa223c71a35817f46fd4c386509cc5f,0.5,0.5,264
territory/4/4,ee1fdc7d1f88b5085a62ec45ecb9fc33ce19330782d2f98413c76b5814883e55,0.33333333333333337,0.33333333333333337,lost_first_batch,1c55e13164aebb8af45a45fc2080ef4bbffe305808933a9074c09a715bee0164,0.4375,0.4375,265
territory/4/3,ae31cc8bb2b5bb4f17396c250e66775308f63541e12eca3ab20d0d971beecdcb,0.02083333333333337,0.02083333333333337,t1_invalid_draw_majority,1c55e13164aebb8af45a45fc2080ef4bbffe305808933a9074c09a715bee0164,0.4375,0.4375,266
territory/4/2,d8e7e8224cc57d3789b7459e60505b9f776249b60e6c5e7ea0ef695e27e208ff,0.47916666666666663,0.47916666666666663,lost_first_batch,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,267
territory/4/0,291b8923cb87217c4494a7a103cc85e879346651745bb9dbc676ab3d23961399,0.47916666666666663,0.47916666666666663,lost_first_batch,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,268
connection/3/3,9b2bd3a17e1a07a211a246d98e3bfebb90ad4965c533ca2dc8c2ae63ffd1bf37,0.3125,0.3125,lost_first_batch,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,269
connection/3/1,b4c3784a1cdde2e51bca29013e0a1ebfe7064d0b8ac9852eca1556d0f7758934,0.33333333333333337,0.33333333333333337,lost_first_batch,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,270
connection/4/3,b57737d84359f73f05fd3bc8e671d68fe3e4844feaae5c85dcf3d0da291916d6,0.1875,0.1875,lost_first_batch,fd130af745a96a78b2196ab1acc51613f44703c821fd98768e074ebbc35982b0,0.5,0.5,271
connection/1/2,a1ce9b46a89e4346d47daf6c9673c2bf70ce188ea4accfb69ad8f30cad0f3d2c,0.45833333333333337,0.45833333333333337,lost_first_batch,8f1f95ef38f6206b004e7eb5d24125bc4dbb076849f27c4b23b1184c4ea44120,0.47916666666666663,0.47916666666666663,272
connection/1/2,b9a41ff6f3d0ae48d71e2b238583f98afb8b36a526ff85d206e058b690ba3780,0.47916666666666663,0.47916666666666663,lost_first_batch,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,273
territory/3/1,c3691c4dd27b84ecbe0b69003d773e22d4867a344492137830b1c22ba8838150,0.5,0.5,lost_first_batch,c2a32e5b9c5ebc9f6f54bd3b2eb756983f60df1185c3e5f37220f54b0c91fa8d,0.45833333333333337,0.45833333333333337,274
territory/4/2,da1ecafd34adeb6ded9c16b0d28391b7621f30dcd5b0a72bc46e807f575d8c79,0.5,0.5,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,275
territory/4/1,014d88fb73c65589083562a5b40aa50c2a9c67a9a4257279a6fe4cfc01ec7cbf,0.375,0.375,lost_first_batch,b5e3a726194d035f6cd7d942bf718724b1c00389848689f911eb3271c8f7226a,0.14583333333333337,0.14583333333333337,276
connection/1/1,5b65388754e5b983ca45084c5b345e5b3baa15524af9355d96582436b8ca296e,0.5,0.5,lost_first_batch,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,277
connection/1/2,6d8e727c591844295cf4be053c25e7ecff9c1bad69c54cf4a1d8616bc3353d16,0.45833333333333337,0.45833333333333337,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,278
territory/4/0,222a8f47dd0b66f1934a8677dbef4507b1707397ef5b1b7fb0ebb6351e5f7432,0.5,0.5,lost_first_batch,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,279
territory/4/3,b8e1610cf874f1e7b6d7c44417ec1acaeaea36fa1995e83a10b33ef07d771634,0.41666666666666663,0.41666666666666663,lost_first_batch,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,280
territory/4/1,fe2c0efd180cc59c856ab0362d910110dcddeab5926a8b0b9e718a4d5852aaaf,0.41666666666666663,0.41666666666666663,lost_first_batch,af20a5d893042a1b54586b9b3402aac515da6134b7b33b29cd9b79c54b23d9a3,0.5,0.5,281
elimination/0/0,130b563592a33b364021f26255be6cb15b6c8d55227293d3b19018d71b47bbef,0.5,0.5,t1_invalid_too_short,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,282
territory/4/0,c99ade497b27ea420f073ea846971595b3f6f139f299cb1f7de88d3660c256d2,0.5,0.5,lost_first_batch,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,283
connection/4/2,af4e0e730b58c106b2ba0137f288957159422efdf07a1b6059a8c8adc3c3f42c,0.0,-0.25,lost_first_batch,d78fee90fc81d699d7046fa37f4cf612ad93fb676d9abd79f074922d54eebfc9,0.375,0.375,284
connection/0/0,71a6b8020f96bdb66b1b30456c862379ca3f04d7c2f885c262e69cf56c73690b,0.0,0.0,t1_invalid_draw_majority,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,285
connection/2/1,97cd36d82c9773a0e5bbf87e68f2cca5984e1a34c96f4893eb78fb03dcbb4e94,0.39583333333333337,0.39583333333333337,invalid_draw_majority,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,286
territory/3/1,ce465e8350d3b89544d1b1c9595b9bdc9bcda8c208ed0cea326f0cb66a214af4,0.41666666666666663,0.41666666666666663,lost_first_batch,8f78769b961b0fe17e409290d6ae3932a4c124f95dd33dad539d829a148214cb,0.5,0.5,287
elimination/0/0,4c43c2098fc85b85f209984306fd36dc203e99376d6f03c6f717fa52bc50db1f,0.5,0.5,t1_invalid_too_short,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,288
connection/4/3,8bf931007c070439410942f8111dee4c23b1fa9cdacdb24f3441a00592772ee0,0.22916666666666663,0.22916666666666663,lost_first_batch,39b3ea4e8ad98a40f88aa46eced8a6acf43ca00ed38b901f24ece2667e41a35b,0.375,0.375,289
connection/3/2,4953646d2ae3ab36e52e5df45537b5969f8b0ef3de07b4e9f49ad375da4dd565,0.375,0.375,lost_first_batch,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,290
territory/4/3,764ad3ae50ec0f7d98d5acaf6e8f7655cee5f2712e1769a259de5dc4bbfe9e1b,0.47916666666666663,0.47916666666666663,replaced,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,291
territory/3/2,373dac7db426850c6153684133d4881891df5053edf0f2d46acdbaef78b2ae97,0.125,0.125,t1_invalid_draw_majority,1c55e13164aebb8af45a45fc2080ef4bbffe305808933a9074c09a715bee0164,0.4375,0.4375,292
elimination/0/0,0afc703f5d9c2eb1485f409ffdc8fc89ac2d4d20d7d63861d0266d36c381de4e,0.0,0.0,t1_invalid_too_short,60be24e4f0069e674256d9ef5a5b8ccdc129c0c92dbf7ce46c94c1d213f5f364,0.47916666666666663,0.47916666666666663,293
elimination/0/0,f03c19f3a96bd3b794f1062f91a2fca6d4c1ba6d205767efd97c764570dbcc5b,0.0,0.0,t1_invalid_too_short,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,294
elimination/0/0,aee5794eff08e7d046f3e8537d2429945052de7c8eef7ecd2188374efac8d69f,0.0,0.0,t1_invalid_too_short,60be24e4f0069e674256d9ef5a5b8ccdc129c0c92dbf7ce46c94c1d213f5f364,0.47916666666666663,0.47916666666666663,295
connection/4/1,fc6fe61ea703acc71bc92653fe1a89b9fed5915d785184b1273507dc9233d7c8,0.25,0.25,lost_first_batch,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,296
connection/1/2,37073ee4addd23f27a854a4898934fdb845783ebeeb8f3d83cf8c292290bea88,0.04166666666666663,0.04166666666666663,lost_first_batch,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,297
connection/3/2,c14c2a052308b84216f44a35ecfbc89c5264ccd916fa7582bfbdfd2e39088b96,0.10416666666666663,0.10416666666666663,t1_invalid_draw_majority,39b3ea4e8ad98a40f88aa46eced8a6acf43ca00ed38b901f24ece2667e41a35b,0.375,0.375,298
territory/2/1,cf3a3d7da0276612f1756fc2f9d4bb8647df3a963c801a9a7f56bdf5039fd160,0.4375,0.4375,lost_first_batch,8f78769b961b0fe17e409290d6ae3932a4c124f95dd33dad539d829a148214cb,0.5,0.5,299
connection/4/1,7aa18401b4014b920604d284f439266f442b8d3c5363baf7a1bc0e3b1c86fa66,0.33333333333333337,0.33333333333333337,lost_first_batch,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,300
