child_batch_drama,child_canon,outcome,step
0.15083456627300765,d72a54aa616ed2f70ac162d6aed57a01ba9c88006b82cab89a36e45dc6200bd7,invalid_draw_majority,144
,1011a56c60b2316908e99c6d8d3586c4022843648d03e0f24bc77b1cd9f69f90,invalid_draw_majority,145
,bb0d4f269e61f7ef49a6e33617c28af2a79c506a102447756d8bd6a886a53c03,invalid_draw_majority,146
0.10828899473024192,e9667d4da9a20cf185e30e49a5fcf68fd50f4a84fbc58acfd1156f343ed0388c,lost_first_batch,147
0.037861802831440784,a1407007eb4558339f134ee85a1ce7542237e9065c220ce55acb78a1e1843948,lost_first_batch,148
0.09685323851971946,6ee5152691703738ec34712674f34f2c4f17b17c5b97f0f38dd1945d5a75b699,lost_first_batch,149
,b0f216b4ca571163a643e0de94d7f14011108e9e4d1b61ec11bae1c4246ab337,invalid_draw_majority,150
0.09111515873730518,e591969fa87be830d53ad1ee3846353c638476035df3039a19b960d856ffc820,invalid_draw_majority,151
0.0,fd0ba4d03e6f01008241af1cb5b16e9c03b353d5b73c13a7a763f8791b7b6e05,invalid_too_short,152
0.1984383477948048,29d8fed3d6d552493cc5593a7ae15d871bd5dcc82b64b555593a07c5ff9599bd,invalid_draw_majority,153
0.16139597912875073,cb0acf4fdd11a80ea64aab0f772e9f365578f1abf4958c03153ff9973ef2c194,lost_first_batch,154
0.13684767866535266,39bc36246dd61ff159fe5bf4e93f86ae743736e0496727c2a3c8c22cdb541efb,lost_first_batch,155
0.1541512630404169,00dd9a66161ad12cec6bfcec3b982909cbc705cb6c0146cca582e0e2a5690048,invalid_draw_majority,156
0.0694065156325534,74d036adccf3ec48847a5c07f78b8920293fa3bb7b4c8d10b12a6695b44ab2e9,lost_first_batch,157
0.0,00612e0a0e2d41ab699c3e335d3454620dd7b633e48cc7a289f2df8f7a347b72,invalid_too_short,158
0.0,5845ff5aaf592c5087669397ee9ad667e8b945cab92c990a09316ba6a3cc52d0,invalid_too_short,159
0.10872090067621082,3db4c2fe9abc892238c5d5496bea5be1be87c2b27f7e07441a15be23c9edc535,lost_first_batch,160
