child_batch_drama,child_canon,outcome,parent_canon,parent_pooled_drama,step
,e4fc924c6d746e22719c05ce3853288c28b488ebbd51f061b5df922874125180,invalid_draw_majority,0b534f3270e3f342fb7eff7d7f5fbb56b45a552f7f3e42b03adde11a8889af42,0.06892914212844381,51
0.09145602166530437,64449d860518b1d5c31830319102a4638b93d23b6d2367be4dea1afcd60b6a60,lost_first_batch,06c73b056f4de3a169b7af18e46e506d86dd3b179d0c3a2751823ffba485a77e,0.10424010085641341,52
0.20519875337842863,76051e72db0f4dd60e98e3300361cabb6ea2db4fae172d41a4f068fba12058b0,filled_empty_cell,2fd7700d495d4d276cfa3322421ac40d1694b90a3323d398f9b5cde5181e062d,0.2558943574550544,53
0.2041978143563228,0e384f4ee8695f6825f1883fe1cfda2a123058ecbefd26f4225b5019ad2f3f7b,lost_first_batch,c3e33c36af6482b572a8b496fb7cfef14aa7e539c3e4347ad157d55f380c8ad7,0.2183862383579712,54
0.08506667016808894,39d5131c2e907feac65290fc0dc8be6f2fc6c5527fc16e101e697c7f1a4e3b48,lost_first_batch,0a06b1bc05bcbbd932a1f0d76d79e5c8af7fb7b170c73ed68d180fcce961579a,0.09768784795718774,55
0.0,84ca3d628f3b55d1f1c52675dd68dadbd146bc58d4f7d8a1054f5d73ca97bb71,invalid_too_short,88d50e685c12772a1621a0b5a86ecb8f10bb9b0061fe8003141b5203d1f76537,0.05406224343343429,56
0.15391429042322044,b679b807a7eb32c5194ee242ed8b1814919ea90755c943965da4a45751a6923d,filled_empty_cell,d651cf41d6707fc434634a7198c9b5728a02ae6d46d7b11e7e83ba2e07894776,0.1966403641646905,57
0.1373792652260094,7118fcf84c797d72a95706cca714428629bb7866635a71fbd378ddfa632dbe9f,filled_empty_cell,d651cf41d6707fc434634a7198c9b5728a02ae6d46d7b11e7e83ba2e07894776,0.1966403641646905,58
0.08036241016774522,da11208572e65ec7245ba656717a7e128c14366ac2e9585a27587fd2bbee1956,invalid_draw_majority,88d50e685c12772a1621a0b5a86ecb8f10bb9b0061fe8003141b5203d1f76537,0.05406224343343429,59
0.0955783006793162,22195ef0af3f825f67d5875da403429dea35a674ea3ac2763953148dede3d2a1,filled_empty_cell,06c73b056f4de3a169b7af18e46e506d86dd3b179d0c3a2751823ffba485a77e,0.10424010085641341,60
0.2285914460856673,eb0f373b8de63ce859b4df72d49a26c9ed30e83a05466204d156190a2acf4543,lost_first_batch,30961c3bc9d9e9e035d29fbf183b4c45485d1c930be6d70382602975f1760e5f,0.06950247095765164,61
0.1860160565269636,a19e59aea7985ffef6a13b381b7667050a84dc0ee35c821c737ac1e272313181,lost_first_batch,595f37a6f749d14c010342c4f39d79dd6113179ff782656b457389b86c29131e,0.2586094124045907,62
0.09635989463466288,8e70f9296f1592f01905cebd8397692c0fb3f08db61b7d1bf2438b9180bb8ff8,lost_first_batch,636a263a05a4fff8c669f398fdb43d30df12acc46be22cc5f026d184066cc03f,0.32673194821641244,63
